huboid,name,party,sdName,sggName,office,sgTypecode,list_rank,seat_count,estimated_electable,status,age,birthday,criminal_record,has_criminal,criminal_categories,offense_summary,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,tax_arrears_current_display,has_tax,economic_trust_record,tax_100m_or_more,nec_detail_url,criminal_pdf_url
100164207,오서희,국민의힘,서울특별시,중구,기초의원 비례,9,1,1,Y,등록,43,19821220,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164207,
100164429,차영숙,국민의힘,서울특별시,중랑구,기초의원 비례,9,1,2,Y,등록,62,19631120,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164429,
100164323,함영진,국민의힘,울산광역시,남구,기초의원 비례,9,1,2,Y,등록,46,19791102,없음,N,,,6979,697만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164323,
100164326,강현주,국민의힘,울산광역시,남구,기초의원 비례,9,2,2,Y,등록,41,19850309,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164326,
100165808,천현영,국민의힘,울산광역시,동구,기초의원 비례,9,1,1,Y,등록,41,19840706,없음,N,,,1536,153만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165808,
100164747,김여진,국민의힘,울산광역시,북구,기초의원 비례,9,1,1,Y,등록,44,19810717,2건,Y,음주·위험운전; 도로교통,"도로교통법위반(음주운전)도로교통법위반(음주운전)국민의힘 / 2010-04-26 / 벌금1,500,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164747,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg3104/Hb100164747/junkwa/20260514162832867_9.PDF
100165641,장동희,국민의힘,울산광역시,울주군,기초의원 비례,9,1,1,Y,등록,33,19930405,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165641,
100165644,박미연,국민의힘,울산광역시,울주군,기초의원 비례,9,2,1,N,등록,59,19661119,없음,N,,,6948,694만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165644,
100164610,엄희순,국민의힘,울산광역시,중구,기초의원 비례,9,1,1,Y,등록,51,19741006,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164610,
100164613,노정자,국민의힘,울산광역시,중구,기초의원 비례,9,2,1,N,등록,54,19720528,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164613,
100164084,한진희,국민의힘,인천광역시,강화군,기초의원 비례,9,1,1,Y,등록,48,19780527,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164084,
100165445,박연자,국민의힘,인천광역시,계양구,기초의원 비례,9,1,1,Y,등록,62,19631202,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165445,
100165142,이보라,국민의힘,인천광역시,남동구,기초의원 비례,9,1,2,Y,등록,40,19850825,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165142,
100165157,김승자,국민의힘,인천광역시,미추홀구,기초의원 비례,9,1,2,Y,등록,61,19650506,없음,N,,,358,35만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165157,
100165233,박시현,국민의힘,인천광역시,부평구,기초의원 비례,9,1,2,Y,등록,51,19750302,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165233,
100165245,지태훈,국민의힘,인천광역시,부평구,기초의원 비례,9,2,2,Y,등록,20,20060512,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165245,
100165115,양환옥,국민의힘,인천광역시,서구,기초의원 비례,9,1,2,Y,등록,51,19750111,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165115,
100165409,김정아,국민의힘,인천광역시,연수구,기초의원 비례,9,1,2,Y,등록,36,19891221,없음,N,,,414,41만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165409,
100165724,이경자,국민의힘,인천광역시,영종구,기초의원 비례,9,1,1,Y,등록,62,19631113,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165724,
100165353,서희경,국민의힘,인천광역시,옹진군,기초의원 비례,9,1,1,Y,등록,39,19870422,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165353,
100165815,김훈임,국민의힘,인천광역시,제물포구,기초의원 비례,9,1,1,Y,등록,50,19760307,1건,Y,음주·위험운전,"도로교통1협위반(음주운전)국민의힘 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165815,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg2812/Hb100165815/junkwa/20260515170722519_7.PDF
100165468,조혜현,국민의힘,전라남도,여수시,기초의원 비례,9,1,3,Y,등록,44,19811027,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165468,
100165571,한아름,국민의힘,전북특별자치도,군산시,기초의원 비례,9,1,3,Y,등록,40,19850626,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165571,
100165091,이진숙,국민의힘,전북특별자치도,익산시,기초의원 비례,9,1,3,Y,등록,57,19680610,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165091,
100164955,최미영,국민의힘,전북특별자치도,전주시,기초의원 비례,9,1,4,Y,등록,29,19961102,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164955,
100164449,이은영,국민의힘,충청남도,계룡시,기초의원 비례,9,1,1,Y,등록,59,19670530,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164449,
100165207,임흔구,국민의힘,충청남도,공주시,기초의원 비례,9,1,2,Y,등록,61,19641111,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165207,
100165266,송향순,국민의힘,충청남도,공주시,기초의원 비례,9,2,2,Y,등록,64,19610609,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165266,
100164500,이정림,국민의힘,충청남도,금산군,기초의원 비례,9,1,1,Y,등록,54,19710927,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164500,
100165064,홍경임,국민의힘,충청남도,논산시,기초의원 비례,9,1,2,Y,등록,65,19600605,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165064,
100164819,최재인,국민의힘,충청남도,당진시,기초의원 비례,9,1,2,Y,등록,48,19780326,없음,N,,,400,40만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164819,
100165260,강순자,국민의힘,충청남도,보령시,기초의원 비례,9,1,2,Y,등록,63,19630310,1건,Y,배임,"업무상배임 / 벌금5,000,000원",0,0원,0,0원,N,Y,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165260,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4403/Hb100165260/junkwa/20260515182859841_12.PDF
100165282,한선영,국민의힘,충청남도,보령시,기초의원 비례,9,2,2,Y,등록,54,19710610,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165282,
100164257,김미영,국민의힘,충청남도,부여군,기초의원 비례,9,1,2,Y,등록,59,19670215,1건,Y,음주·위험운전; 도로교통,"도로교통법위반(음주운전) / 2005-09-16 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164257,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4411/Hb100164257/junkwa/20260514114602637_10.PDF
100164970,이만,국민의힘,충청남도,서산시,기초의원 비례,9,1,2,Y,등록,53,19730105,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164970,
100164976,한정인,국민의힘,충청남도,서산시,기초의원 비례,9,2,2,Y,등록,28,19980329,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164976,
100164322,이혜주,국민의힘,충청남도,서천군,기초의원 비례,9,1,1,Y,등록,54,19720603,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164322,
100165851,이강미,국민의힘,충청남도,아산시,기초의원 비례,9,1,2,Y,등록,46,19790821,없음,N,,,1385,138만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165851,
100165852,김예진,국민의힘,충청남도,아산시,기초의원 비례,9,2,2,Y,등록,32,19931210,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165852,
100165045,김외숙,국민의힘,충청남도,예산군,기초의원 비례,9,1,2,Y,등록,56,19690906,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165045,
100165050,김성호,국민의힘,충청남도,예산군,기초의원 비례,9,2,2,Y,등록,50,19760306,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165050,
100165693,김연정,국민의힘,충청남도,천안시,기초의원 비례,9,1,3,Y,등록,50,19760131,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165693,
100165699,윤주남,국민의힘,충청남도,천안시,기초의원 비례,9,2,3,Y,등록,67,19581029,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165699,
100164046,손미옥,국민의힘,충청남도,청양군,기초의원 비례,9,1,1,Y,등록,56,19700120,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164046,
100165530,최성미,국민의힘,충청남도,태안군,기초의원 비례,9,1,1,Y,등록,58,19680215,1건,Y,공직선거법; 국가보안법,『공직선거법』 / 1988-01-28,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165530,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4406/Hb100165530/junkwa/20260515110246896_9.PDF
100164773,임이재,국민의힘,충청남도,홍성군,기초의원 비례,9,1,2,Y,등록,65,19610510,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164773,
100164775,박춘화,국민의힘,충청남도,홍성군,기초의원 비례,9,2,2,Y,등록,59,19661205,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164775,
100164461,김영희,국민의힘,충청북도,괴산군,기초의원 비례,9,1,1,Y,등록,48,19771209,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164461,
100164413,정옥림,국민의힘,충청북도,단양군,기초의원 비례,9,1,1,Y,등록,69,19561116,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164413,
100164028,신정아,국민의힘,충청북도,보은군,기초의원 비례,9,1,1,Y,등록,50,19751027,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164028,
100165000,이은주,국민의힘,충청북도,영동군,기초의원 비례,9,1,1,Y,등록,61,19650524,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165000,
100164952,김경숙,국민의힘,충청북도,옥천군,기초의원 비례,9,1,1,Y,등록,54,19720325,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164952,
100164048,유순익,국민의힘,충청북도,음성군,기초의원 비례,9,1,1,Y,등록,65,19610310,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164048,
100164801,이경자,국민의힘,충청북도,제천시,기초의원 비례,9,1,2,Y,등록,57,19680610,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164801,
100164052,김은영,국민의힘,충청북도,증평군,기초의원 비례,9,1,1,Y,등록,60,19651020,1건,Y,식품·보건; 교육·청소년,"청소년보호법위반 / 1998-06-09 / 벌금2,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164052,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4313/Hb100164052/junkwa/20260513175410531_12.PDF
100164281,최상미,국민의힘,충청북도,진천군,기초의원 비례,9,1,1,Y,등록,57,19680828,없음,N,,,4552,455만원,4552,455만원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164281,
100164249,주베라,국민의힘,충청북도,청주시,기초의원 비례,9,1,5,Y,등록,39,19860828,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164249,
100164256,최익수,국민의힘,충청북도,청주시,기초의원 비례,9,2,5,Y,등록,46,19790821,2건,Y,음주·위험운전; 도로교통,"도로교통법위반(음주운전)도로교통법위반(음주운전)국민의힘 / 벌금1,000,000원",244,24만원,244,24만원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164256,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4301/Hb100164256/junkwa/20260514192927761_9.PDF
100164261,정윤희,국민의힘,충청북도,청주시,기초의원 비례,9,3,5,Y,등록,50,19760519,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164261,
100164118,김명진,국민의힘,충청북도,충주시,기초의원 비례,9,1,2,Y,등록,52,19730725,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164118,
100164119,강윤미,국민의힘,충청북도,충주시,기초의원 비례,9,2,2,Y,등록,48,19770710,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164119,
100165607,박영림,더불어민주당,강원특별자치도,강원특별자치도,광역의원 비례,8,1,7,Y,등록,63,19630405,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165607,
100165608,백소련,더불어민주당,강원특별자치도,강원특별자치도,광역의원 비례,8,2,7,Y,등록,55,19700722,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165608,
100165611,조수현,더불어민주당,강원특별자치도,강원특별자치도,광역의원 비례,8,3,7,Y,등록,41,19840813,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165611,
100165617,이영순,더불어민주당,강원특별자치도,강원특별자치도,광역의원 비례,8,4,7,Y,등록,69,19561025,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165617,
100165622,곽한나,더불어민주당,강원특별자치도,강원특별자치도,광역의원 비례,8,5,7,Y,등록,38,19880126,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165622,
100164330,서인하,더불어민주당,경기도,경기도,광역의원 비례,8,1,21,Y,등록,24,20010706,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164330,
100164340,김현덕,더불어민주당,경기도,경기도,광역의원 비례,8,2,21,Y,등록,66,19600512,없음,N,,,114,11만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164340,
100164343,서혜진,더불어민주당,경기도,경기도,광역의원 비례,8,3,21,Y,등록,45,19801219,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164343,
